"subject" "activity" "variable" "mean"
15 "walkingupstairs" "tbodygyrostdz" -0.477365945208333
15 "walkingupstairs" "tbodygyrojerkmeanx" -0.144485986527083
15 "walkingupstairs" "tbodygyrojerkmeany" -0.0365419164020833
15 "walkingupstairs" "tbodygyrojerkmeanz" -0.0767242496041667
15 "walkingupstairs" "tbodygyrojerkstdx" -0.525533949791667
15 "walkingupstairs" "tbodygyrojerkstdy" -0.763053512083333
15 "walkingupstairs" "tbodygyrojerkstdz" -0.657907649166667
15 "walkingupstairs" "tbodyaccmagmean" -0.000971394711666667
15 "walkingupstairs" "tbodyaccmagstd" -0.136552217494583
15 "walkingupstairs" "tgravityaccmagmean" -0.000971394711666667
15 "walkingupstairs" "tgravityaccmagstd" -0.136552217494583
15 "walkingupstairs" "tbodyaccjerkmagmean" -0.316050382083333
15 "walkingupstairs" "tbodyaccjerkmagstd" -0.313363553125
15 "walkingupstairs" "tbodygyromagmean" -0.201217274
15 "walkingupstairs" "tbodygyromagstd" -0.288429008639583
15 "walkingupstairs" "tbodygyrojerkmagmean" -0.663637117708333
15 "walkingupstairs" "tbodygyrojerkmagstd" -0.748954848541667
15 "walkingupstairs" "fbodyaccmeanx" -0.0746328434375
15 "walkingupstairs" "fbodyaccmeany" -0.1019354328
15 "walkingupstairs" "fbodyaccmeanz" -0.5395910825
15 "walkingupstairs" "fbodyaccstdx" -0.00838243761666667
15 "walkingupstairs" "fbodyaccstdy" -0.0191328333041667
15 "walkingupstairs" "fbodyaccstdz" -0.349600353270833
15 "walkingupstairs" "fbodyaccjerkmeanx" -0.2370530733125
15 "walkingupstairs" "fbodyaccjerkmeany" -0.338102216666667
15 "walkingupstairs" "fbodyaccjerkmeanz" -0.714554172708333
15 "walkingupstairs" "fbodyaccjerkstdx" -0.207231605488542
15 "walkingupstairs" "fbodyaccjerkstdy" -0.330391429583333
15 "walkingupstairs" "fbodyaccjerkstdz" -0.783004506458333
15 "walkingupstairs" "fbodygyromeanx" -0.361096856875
15 "walkingupstairs" "fbodygyromeany" -0.517025245833333
15 "walkingupstairs" "fbodygyromeanz" -0.485701745833333
15 "walkingupstairs" "fbodygyrostdx" -0.4372253275
15 "walkingupstairs" "fbodygyrostdy" -0.243612269004167
15 "walkingupstairs" "fbodygyrostdz" -0.523744300833333
15 "walkingupstairs" "fbodyaccmagmean" -0.165242147958333
15 "walkingupstairs" "fbodyaccmagstd" -0.255659340833333
15 "walkingupstairs" "fbodybodyaccjerkmagmean" -0.261956679958333
15 "walkingupstairs" "fbodybodyaccjerkmagstd" -0.391313399375
15 "walkingupstairs" "fbodybodygyromagmean" -0.45369356625
15 "walkingupstairs" "fbodybodygyromagstd" -0.308585869854167
15 "walkingupstairs" "fbodybodygyrojerkmagmean" -0.731422357916667
15 "walkingupstairs" "fbodybodygyrojerkmagstd" -0.793104483333333
16 "laying" "tbodyaccmeanx" 0.274227162571429
16 "laying" "tbodyaccmeany" -0.0166103510562857
16 "laying" "tbodyaccmeanz" -0.107310493242857
16 "laying" "tbodyaccstdx" -0.973691429428571
16 "laying" "tbodyaccstdy" -0.943061150285714
16 "laying" "tbodyaccstdz" -0.965490276285714
16 "laying" "tgravityaccmeanx" -0.206783742242857
16 "laying" "tgravityaccmeany" -0.0199270225714286
16 "laying" "tgravityaccmeanz" 0.893884468571429
16 "laying" "tgravityaccstdx" -0.963761977857143
16 "laying" "tgravityaccstdy" -0.966087103857143
16 "laying" "tgravityaccstdz" -0.967886002
16 "laying" "tbodyaccjerkmeanx" 0.0783960268571429
16 "laying" "tbodyaccjerkmeany" 0.0132805054325714
16 "laying" "tbodyaccjerkmeanz" -0.00154105089764286
16 "laying" "tbodyaccjerkstdx" -0.988416723857143
16 "laying" "tbodyaccjerkstdy" -0.984867286857143
16 "laying" "tbodyaccjerkstdz" -0.987644127
16 "laying" "tbodygyromeanx" -0.0161545406857143
16 "laying" "tbodygyromeany" -0.113675060885714
16 "laying" "tbodygyromeanz" 0.0966210349428571
16 "laying" "tbodygyrostdx" -0.977010769857143
16 "laying" "tbodygyrostdy" -0.970747514
16 "laying" "tbodygyrostdz" -0.984781484857143
16 "laying" "tbodygyrojerkmeanx" -0.1022095722
16 "laying" "tbodygyrojerkmeany" -0.0347735325871429
16 "laying" "tbodygyrojerkmeanz" -0.0576790435142857
16 "laying" "tbodygyrojerkstdx" -0.985835459428571
16 "laying" "tbodygyrojerkstdy" -0.989046576
16 "laying" "tbodygyrojerkstdz" -0.994465157714286
16 "laying" "tbodyaccmagmean" -0.961834634857143
16 "laying" "tbodyaccmagstd" -0.957895927714286
16 "laying" "tgravityaccmagmean" -0.961834634857143
16 "laying" "tgravityaccmagstd" -0.957895927714286
16 "laying" "tbodyaccjerkmagmean" -0.988349656571429
16 "laying" "tbodyaccjerkmagstd" -0.987891003571429
16 "laying" "tbodygyromagmean" -0.951777099571429
16 "laying" "tbodygyromagstd" -0.959020036285714
16 "laying" "tbodygyrojerkmagmean" -0.990839526285714
16 "laying" "tbodygyrojerkmagstd" -0.988212425428571
16 "laying" "fbodyaccmeanx" -0.980213187428571
16 "laying" "fbodyaccmeany" -0.963635575142857
16 "laying" "fbodyaccmeanz" -0.974580069142857
16 "laying" "fbodyaccstdx" -0.971409075142857
16 "laying" "fbodyaccstdy" -0.937083636714286
16 "laying" "fbodyaccstdz" -0.962524372714286
16 "laying" "fbodyaccjerkmeanx" -0.988580046285714
16 "laying" "fbodyaccjerkmeany" -0.984752927142857
16 "laying" "fbodyaccjerkmeanz" -0.985544945285714
16 "laying" "fbodyaccjerkstdx" -0.989287359142857
16 "laying" "fbodyaccjerkstdy" -0.986215013
16 "laying" "fbodyaccjerkstdz" -0.988348904571429
16 "laying" "fbodygyromeanx" -0.975892407428571
16 "laying" "fbodygyromeany" -0.976092920571429
16 "laying" "fbodygyromeanz" -0.985957788
16 "laying" "fbodygyrostdx" -0.977509583571429
16 "laying" "fbodygyrostdy" -0.968135251857143
16 "laying" "fbodygyrostdz" -0.985730995857143
16 "laying" "fbodyaccmagmean" -0.968020521285714
16 "laying" "fbodyaccmagstd" -0.958111895857143
16 "laying" "fbodybodyaccjerkmagmean" -0.987514525142857
16 "laying" "fbodybodyaccjerkmagstd" -0.98724716
16 "laying" "fbodybodygyromagmean" -0.970249638857143
16 "laying" "fbodybodygyromagstd" -0.958975084
16 "laying" "fbodybodygyrojerkmagmean" -0.988695277714286
16 "laying" "fbodybodygyrojerkmagstd" -0.988058401142857
16 "sitting" "tbodyaccmeanx" 0.280768574492754
16 "sitting" "tbodyaccmeany" -0.0102497939956522
16 "sitting" "tbodyaccmeanz" -0.0891404038405797
16 "sitting" "tbodyaccstdx" -0.986825605362319
16 "sitting" "tbodyaccstdy" -0.951607872463768
16 "sitting" "tbodyaccstdz" -0.939672247101449
16 "sitting" "tgravityaccmeanx" 0.942457377971014
16 "sitting" "tgravityaccmeany" -0.086588253942029
16 "sitting" "tgravityaccmeanz" 0.0892682200463768
16 "sitting" "tgravityaccstdx" -0.980158243333333
16 "sitting" "tgravityaccstdy" -0.968023206956522
16 "sitting" "tgravityaccstdz" -0.945813561478261
16 "sitting" "tbodyaccjerkmeanx" 0.0734346720289855
16 "sitting" "tbodyaccjerkmeany" 0.00985642890855072
16 "sitting" "tbodyaccjerkmeanz" -0.0115030575052174
16 "sitting" "tbodyaccjerkstdx" -0.990861134782609
16 "sitting" "tbodyaccjerkstdy" -0.981800970724638
16 "sitting" "tbodyaccjerkstdz" -0.983487212898551
16 "sitting" "tbodygyromeanx" -0.0412014042275362
16 "sitting" "tbodygyromeany" -0.0574525433043478
16 "sitting" "tbodygyromeanz" 0.0795736310463768
16 "sitting" "tbodygyrostdx" -0.981037373333333
16 "sitting" "tbodygyrostdy" -0.958336595507246
16 "sitting" "tbodygyrostdz" -0.960287831304348
16 "sitting" "tbodygyrojerkmeanx" -0.0957204520289855
16 "sitting" "tbodygyrojerkmeany" -0.0450369280637681
16 "sitting" "tbodygyrojerkmeanz" -0.0588371273536232
16 "sitting" "tbodygyrojerkstdx" -0.98958327942029
16 "sitting" "tbodygyrojerkstdy" -0.990621793333333
16 "sitting" "tbodygyrojerkstdz" -0.988364321449275
16 "sitting" "tbodyaccmagmean" -0.961879680724638
16 "sitting" "tbodyaccmagstd" -0.941051236086957
16 "sitting" "tgravityaccmagmean" -0.961879680724638
16 "sitting" "tgravityaccmagstd" -0.941051236086957
16 "sitting" "tbodyaccjerkmagmean" -0.987472699130435
16 "sitting" "tbodyaccjerkmagstd" -0.983615334057971
16 "sitting" "tbodygyromagmean" -0.946417382463768
16 "sitting" "tbodygyromagstd" -0.937942404637681
16 "sitting" "tbodygyrojerkmagmean" -0.992444606231884
16 "sitting" "tbodygyrojerkmagstd" -0.988261252608696
16 "sitting" "fbodyaccmeanx" -0.987043828985507
16 "sitting" "fbodyaccmeany" -0.961456685507246
16 "sitting" "fbodyaccmeanz" -0.959552230434783
16 "sitting" "fbodyaccstdx" -0.986892418405797
16 "sitting" "fbodyaccstdy" -0.949829260434783
16 "sitting" "fbodyaccstdz" -0.934652146521739
16 "sitting" "fbodyaccjerkmeanx" -0.990964251304348
16 "sitting" "fbodyaccjerkmeany" -0.981752167391304
16 "sitting" "fbodyaccjerkmeanz" -0.981178036811594
16 "sitting" "fbodyaccjerkstdx" -0.991567867681159
16 "sitting" "fbodyaccjerkstdy" -0.983230774492754
16 "sitting" "fbodyaccjerkstdz" -0.984362469130435
16 "sitting" "fbodygyromeanx" -0.978632856956522
16 "sitting" "fbodygyromeany" -0.96679600173913
16 "sitting" "fbodygyromeanz" -0.960058264057971
16 "sitting" "fbodygyrostdx" -0.982057861449275
16 "sitting" "fbodygyrostdy" -0.954343752463768
16 "sitting" "fbodygyrostdz" -0.964270052318841
16 "sitting" "fbodyaccmagmean" -0.958335480724638
16 "sitting" "fbodyaccmagstd" -0.942588250115942
16 "sitting" "fbodybodyaccjerkmagmean" -0.983968635942029
16 "sitting" "fbodybodyaccjerkmagstd" -0.982190554782609
16 "sitting" "fbodybodygyromagmean" -0.954060994347826
16 "sitting" "fbodybodygyromagstd" -0.938863215072464
16 "sitting" "fbodybodygyrojerkmagmean" -0.989363136376812
16 "sitting" "fbodybodygyrojerkmagstd" -0.987506348985507
16 "standing" "tbodyaccmeanx" 0.283497402948718
16 "standing" "tbodyaccmeany" -0.0165999672935897
16 "standing" "tbodyaccmeanz" -0.103657729076923
16 "standing" "tbodyaccstdx" -0.989076811794872
16 "standing" "tbodyaccstdy" -0.960298267692308
16 "standing" "tbodyaccstdz" -0.953468961666667
16 "standing" "tgravityaccmeanx" 0.941587749358974
16 "standing" "tgravityaccmeany" -0.0578867045
16 "standing" "tgravityaccmeanz" -0.166737468166667
16 "standing" "tgravityaccstdx" -0.985359689871795
16 "standing" "tgravityaccstdy" -0.980552435769231
16 "standing" "tgravityaccstdz" -0.959562830769231
16 "standing" "tbodyaccjerkmeanx" 0.0736438905641026
16 "standing" "tbodyaccjerkmeany" 0.0120767950358846
16 "standing" "tbodyaccjerkmeanz" -0.00476310557910256
16 "standing" "tbodyaccjerkstdx" -0.991026497435897
16 "standing" "tbodyaccjerkstdy" -0.98262195474359
16 "standing" "tbodyaccjerkstdz" -0.988073825641026
16 "standing" "tbodygyromeanx" -0.0299337294166667
16 "standing" "tbodygyromeany" -0.068667733
16 "standing" "tbodygyromeanz" 0.0867342708846154
16 "standing" "tbodygyrostdx" -0.973400107564103
16 "standing" "tbodygyrostdy" -0.980110277307692
16 "standing" "tbodygyrostdz" -0.982357006410256
16 "standing" "tbodygyrojerkmeanx" -0.100107332602564
16 "standing" "tbodygyrojerkmeany" -0.0424982241410256
16 "standing" "tbodygyrojerkmeanz" -0.0544335294410256
16 "standing" "tbodygyrojerkstdx" -0.987102322692308
16 "standing" "tbodygyrojerkstdy" -0.992589441153846
16 "standing" "tbodygyrojerkstdz" -0.992698522948718
16 "standing" "tbodyaccmagmean" -0.969948825128205
16 "standing" "tbodyaccmagstd" -0.95729449448718
16 "standing" "tgravityaccmagmean" -0.969948825128205
16 "standing" "tgravityaccmagstd" -0.95729449448718
16 "standing" "tbodyaccjerkmagmean" -0.989205231794872
16 "standing" "tbodyaccjerkmagstd" -0.986761550641026
16 "standing" "tbodygyromagmean" -0.972528178205128
16 "standing" "tbodygyromagstd" -0.964105768461539
16 "standing" "tbodygyrojerkmagmean" -0.992848576025641
16 "standing" "tbodygyrojerkmagstd" -0.990809427435897
16 "standing" "fbodyaccmeanx" -0.989427670897436
16 "standing" "fbodyaccmeany" -0.96931401525641
16 "standing" "fbodyaccmeanz" -0.969999504230769
16 "standing" "fbodyaccstdx" -0.989100620641026
16 "standing" "fbodyaccstdy" -0.958174310128205
16 "standing" "fbodyaccstdz" -0.948540267051282
16 "standing" "fbodyaccjerkmeanx" -0.991038638974359
16 "standing" "fbodyaccjerkmeany" -0.982425403974359
16 "standing" "fbodyaccjerkmeanz" -0.986091891538462
16 "standing" "fbodyaccjerkstdx" -0.991847149615385
16 "standing" "fbodyaccjerkstdy" -0.984236462179487
16 "standing" "fbodyaccjerkstdz" -0.98865796025641
16 "standing" "fbodygyromeanx" -0.973157351666667
16 "standing" "fbodygyromeany" -0.983594244615385
16 "standing" "fbodygyromeanz" -0.98363927
16 "standing" "fbodygyrostdx" -0.973926885
16 "standing" "fbodygyrostdy" -0.978402418717949
16 "standing" "fbodygyrostdz" -0.983527402051282
16 "standing" "fbodyaccmagmean" -0.971082558076923
16 "standing" "fbodyaccmagstd" -0.957173571923077
16 "standing" "fbodybodyaccjerkmagmean" -0.986502687948718
16 "standing" "fbodybodyaccjerkmagstd" -0.985912716923077
16 "standing" "fbodybodygyromagmean" -0.975448632179487
16 "standing" "fbodybodygyromagstd" -0.963574736025641
16 "standing" "fbodybodygyrojerkmagmean" -0.99117243
16 "standing" "fbodybodygyrojerkmagstd" -0.990672800769231
16 "walking" "tbodyaccmeanx" 0.276023564509804
16 "walking" "tbodyaccmeany" -0.0204286929452941
16 "walking" "tbodyaccmeanz" -0.108804049803922
16 "walking" "tbodyaccstdx" -0.404692523921569
16 "walking" "tbodyaccstdy" -0.314569762352941
16 "walking" "tbodyaccstdz" -0.159799790235294
16 "walking" "tgravityaccmeanx" 0.925981326078431
16 "walking" "tgravityaccmeany" -0.0668246472745098
16 "walking" "tgravityaccmeanz" -0.217351194313725
16 "walking" "tgravityaccstdx" -0.982469595490196
16 "walking" "tgravityaccstdy" -0.973784841960784
16 "walking" "tgravityaccstdz" -0.961387254313726
16 "walking" "tbodyaccjerkmeanx" 0.0770223771764706
16 "walking" "tbodyaccjerkmeany" 0.00968444678235294
16 "walking" "tbodyaccjerkmeanz" 0.00360803282352941
16 "walking" "tbodyaccjerkstdx" -0.396223738431373
16 "walking" "tbodyaccjerkstdy" -0.425563858627451
16 "walking" "tbodyaccjerkstdz" -0.44025821745098
16 "walking" "tbodygyromeanx" -0.0151721912792157
16 "walking" "tbodygyromeany" -0.0695955689607843
16 "walking" "tbodygyromeanz" 0.0818650735686274
16 "walking" "tbodygyrostdx" -0.654171847058823
16 "walking" "tbodygyrostdy" -0.612593634117647
16 "walking" "tbodygyrostdz" -0.365489530588235
16 "walking" "tbodygyrojerkmeanx" -0.110917348282353
16 "walking" "tbodygyrojerkmeany" -0.0433876843176471
16 "walking" "tbodygyrojerkmeanz" -0.0532986670705882
16 "walking" "tbodygyrojerkstdx" -0.675889722745098
16 "walking" "tbodygyrojerkstdy" -0.712237752941177
16 "walking" "tbodygyrojerkstdz" -0.571264779411765
16 "walking" "tbodyaccmagmean" -0.258766694117647
16 "walking" "tbodyaccmagstd" -0.47180926745098
16 "walking" "tgravityaccmagmean" -0.258766694117647
16 "walking" "tgravityaccmagstd" -0.47180926745098
16 "walking" "tbodyaccjerkmagmean" -0.363144483529412
16 "walking" "tbodyaccjerkmagstd" -0.403386563921569
16 "walking" "tbodygyromagmean" -0.485931932745098
16 "walking" "tbodygyromagstd" -0.665078404313725
16 "walking" "tbodygyrojerkmagmean" -0.671541834117647
16 "walking" "tbodygyrojerkmagstd" -0.722808438431373
16 "walking" "fbodyaccmeanx" -0.394790433529412
16 "walking" "fbodyaccmeany" -0.321500667843137
16 "walking" "fbodyaccmeanz" -0.244363048235294
16 "walking" "fbodyaccstdx" -0.409070488039216
16 "walking" "fbodyaccstdy" -0.354370678627451
16 "walking" "fbodyaccstdz" -0.180501317941176
16 "walking" "fbodyaccjerkmeanx" -0.44140618254902
16 "walking" "fbodyaccjerkmeany" -0.454270822156863
16 "walking" "fbodyaccjerkmeanz" -0.422332394117647
16 "walking" "fbodyaccjerkstdx" -0.402884115098039
16 "walking" "fbodyaccjerkstdy" -0.433612657843137
16 "walking" "fbodyaccjerkstdz" -0.45663628254902
16 "walking" "fbodygyromeanx" -0.59574648627451
16 "walking" "fbodygyromeany" -0.619731930392157
16 "walking" "fbodygyromeanz" -0.432885310980392
16 "walking" "fbodygyrostdx" -0.673741136862745
16 "walking" "fbodygyrostdy" -0.61194087745098
16 "walking" "fbodygyrostdz" -0.403219791372549
16 "walking" "fbodyaccmagmean" -0.410463241960784
16 "walking" "fbodyaccmagstd" -0.592150985098039
16 "walking" "fbodybodyaccjerkmagmean" -0.378278490588235
16 "walking" "fbodybodyaccjerkmagstd" -0.441447754509804
16 "walking" "fbodybodygyromagmean" -0.669228540784314
16 "walking" "fbodybodygyromagstd" -0.721137001568627
16 "walking" "fbodybodygyrojerkmagmean" -0.72068229
16 "walking" "fbodybodygyrojerkmagstd" -0.745726853921569
16 "walkingdownstairs" "tbodyaccmeanx" 0.295586802191489
16 "walkingdownstairs" "tbodyaccmeany" -0.0183898583787234
16 "walkingdownstairs" "tbodyaccmeanz" -0.119873705148936
16 "walkingdownstairs" "tbodyaccstdx" 0.207251997929787
16 "walkingdownstairs" "tbodyaccstdy" -0.146993837655319
16 "walkingdownstairs" "tbodyaccstdz" 0.0114353944787234
16 "walkingdownstairs" "tgravityaccmeanx" 0.917818427021277
16 "walkingdownstairs" "tgravityaccmeany" -0.0584832676382979
16 "walkingdownstairs" "tgravityaccmeanz" -0.225382496382979
16 "walkingdownstairs" "tgravityaccstdx" -0.957785118085106
16 "walkingdownstairs" "tgravityaccstdy" -0.955487793617021
16 "walkingdownstairs" "tgravityaccstdz" -0.910588943191489
16 "walkingdownstairs" "tbodyaccjerkmeanx" 0.0907857064255319
16 "walkingdownstairs" "tbodyaccjerkmeany" -0.0148114530276596
16 "walkingdownstairs" "tbodyaccjerkmeanz" -0.029312256293617
16 "walkingdownstairs" "tbodyaccjerkstdx" -0.101186926595745
16 "walkingdownstairs" "tbodyaccjerkstdy" -0.261684752425532
16 "walkingdownstairs" "tbodyaccjerkstdz" -0.303381582831915
16 "walkingdownstairs" "tbodygyromeanx" -0.0225373369978723
16 "walkingdownstairs" "tbodygyromeany" -0.068264792706383
16 "walkingdownstairs" "tbodygyromeanz" 0.0835380057
16 "walkingdownstairs" "tbodygyrostdx" -0.45418847106383
16 "walkingdownstairs" "tbodygyrostdy" -0.528329304680851
16 "walkingdownstairs" "tbodygyrostdz" -0.444636334893617
16 "walkingdownstairs" "tbodygyrojerkmeanx" -0.103904044543617
16 "walkingdownstairs" "tbodygyrojerkmeany" -0.0567686629753191
16 "walkingdownstairs" "tbodygyrojerkmeanz" -0.0612136932929787
16 "walkingdownstairs" "tbodygyrojerkstdx" -0.623676024255319
16 "walkingdownstairs" "tbodygyrojerkstdy" -0.583421784680851
16 "walkingdownstairs" "tbodygyrojerkstdz" -0.540633469361702
16 "walkingdownstairs" "tbodyaccmagmean" 0.191079793587447
16 "walkingdownstairs" "tbodyaccmagstd" 0.119183740638298
16 "walkingdownstairs" "tgravityaccmagmean" 0.191079793587447
16 "walkingdownstairs" "tgravityaccmagstd" 0.119183740638298
16 "walkingdownstairs" "tbodyaccjerkmagmean" -0.165908810808511
16 "walkingdownstairs" "tbodyaccjerkmagstd" -0.0783498875595745
16 "walkingdownstairs" "tbodygyromagmean" -0.309820427234043
16 "walkingdownstairs" "tbodygyromagstd" -0.422315316808511
16 "walkingdownstairs" "tbodygyrojerkmagmean" -0.590896636382979
16 "walkingdownstairs" "tbodygyrojerkmagstd" -0.595822214468085
16 "walkingdownstairs" "fbodyaccmeanx" 0.0368263528276596
16 "walkingdownstairs" "fbodyaccmeany" -0.134598352726809
16 "walkingdownstairs" "fbodyaccmeanz" -0.04769426376
16 "walkingdownstairs" "fbodyaccstdx" 0.266115492098298
16 "walkingdownstairs" "fbodyaccstdy" -0.208680587882979
16 "walkingdownstairs" "fbodyaccstdz" -0.0379716239787234
16 "walkingdownstairs" "fbodyaccjerkmeanx" -0.155444882765957
16 "walkingdownstairs" "fbodyaccjerkmeany" -0.289957855489362
16 "walkingdownstairs" "fbodyaccjerkmeanz" -0.241974080021277
16 "walkingdownstairs" "fbodyaccjerkstdx" -0.125682818093191
16 "walkingdownstairs" "fbodyaccjerkstdy" -0.281507406948936
16 "walkingdownstairs" "fbodyaccjerkstdz" -0.36402669587234
16 "walkingdownstairs" "fbodygyromeanx" -0.420844008625532
16 "walkingdownstairs" "fbodygyromeany" -0.479512983617021
16 "walkingdownstairs" "fbodygyromeanz" -0.375000625531915
16 "walkingdownstairs" "fbodygyrostdx" -0.470373498510638
16 "walkingdownstairs" "fbodygyrostdy" -0.565214032765957
16 "walkingdownstairs" "fbodygyrostdz" -0.521100818723404
16 "walkingdownstairs" "fbodyaccmagmean" 0.114032088546809
16 "walkingdownstairs" "fbodyaccmagstd" -0.0534137179170213
16 "walkingdownstairs" "fbodybodyaccjerkmagmean" -0.0745659082223404
16 "walkingdownstairs" "fbodybodyaccjerkmagstd" -0.0919623368021277
16 "walkingdownstairs" "fbodybodygyromagmean" -0.488253939574468
16 "walkingdownstairs" "fbodybodygyromagstd" -0.479939845914894
16 "walkingdownstairs" "fbodybodygyrojerkmagmean" -0.58966315
16 "walkingdownstairs" "fbodybodygyrojerkmagstd" -0.633479804680851
16 "walkingupstairs" "tbodyaccmeanx" 0.255986102627451
16 "walkingupstairs" "tbodyaccmeany" -0.0143654945011765
16 "walkingupstairs" "tbodyaccmeanz" -0.124074517745098
16 "walkingupstairs" "tbodyaccstdx" -0.397083831568627
